"","Feature","%IncMSE","%IncMSE.pval","IncNodePurity","IncNodePurity.pval"
"109","x37038_968_82869_14_986",1.41000096696481,0.0198019801980198,0.0198567560870503,0.0891089108910891
"110","x37613_1030_87367_15_234",1.4093936489868,0.0198019801980198,0.0075192057126697,0.346534653465347
"111","x2506_480_34504_2_452",1.40910264661633,0.0198019801980198,0.0284030896010941,0.108910891089109
"112","x37573_1012_83399_15_187",1.40780219641246,0.0099009900990099,0.000156644444444451,0.445544554455446
"113","x32640_821_62791_13_804",1.40664496053498,0.0099009900990099,0.00135335657142858,0.237623762376238
"114","x15026_662_5336_7_277",1.40450218890817,0.0198019801980198,0.0024271156060606,0.316831683168317
"115","x31264_860_67456_13_52",1.40448511364262,0.0099009900990099,0.265015690832207,0.0099009900990099
"116","x6022_381_3161_3_916",1.40264089215702,0.0099009900990099,0.00660763275835276,0.207920792079208
"117","x29678_1054_80342_13_158",1.40087368178288,0.0099009900990099,0.235320442591442,0.0099009900990099
"118","x23903_639_64054_11_565",1.39749325644554,0.0099009900990099,0.0207519576190476,0.178217821782178
"119","x16871_832_58256_8_086",1.39609826385721,0.0297029702970297,0.000262109696969699,0.544554455445545
"120","x25740_808_62031_12_113",1.39592930745544,0.0198019801980198,0.000382969444444446,0.514851485148515
"121","x17932_770_57505_8_474",1.39560601407948,0.0099009900990099,0.00497386290359027,0.356435643564356
"122","x15515_701_52226_7_492",1.39323144176096,0.0198019801980198,0.000124697373737378,0.544554455445545
"123","x36199_1203_33583_14_735",1.39124407946571,0.0198019801980198,0.00144729615384616,0.425742574257426
"124","x32916_1014_81105_13_877",1.39091845486358,0.0198019801980198,0.211928517762638,0.0198019801980198
"125","x24393_577_52002_11_727",1.38963329771774,0.0495049504950495,0.00374807440613032,0.178217821782178
"126","x34014_1001_82209_14_168",1.38935981534446,0.0099009900990099,0.016775831367384,0.0198019801980198
"127","x35615_1025_8356_14_592",1.38885235203968,0.0099009900990099,0.0170802453763813,0.198019801980198
"128","x37071_1198_28585_15_055",1.388442464826,0.0198019801980198,0.00372440858585862,0.376237623762376
"129","x13618_898_54306_6_694",1.38750744787414,0.0297029702970297,0.000144322857142858,0.346534653465347
"130","x37795_955_77034_15_279",1.38547737658976,0.0198019801980198,0.027926634763465,0.0891089108910891
"131","x17948_659_51273_8_479",1.3853695154994,0.0099009900990099,0.000275017771117775,0.247524752475248
"132","x26309_908_69785_12_305",1.38536438194652,0.0198019801980198,0.000845748715728732,0.277227722772277
"133","x27975_906_6762_12_709",1.38471926784027,0.0198019801980198,0.0201023449563354,0.138613861386139
"134","x32793_792_61927_13_864",1.38467147498893,0.0297029702970297,0.00660972000000003,0.316831683168317
"135","x31304_812_69921_13_513",1.38435303033667,0.0099009900990099,0.00146022695652176,0.227722772277228
"136","x33287_928_74443_14_007",1.38393081826671,0.0099009900990099,0.165424239775567,0.0099009900990099
"137","x9600_409_34689_5_176",1.38348902448951,0.0198019801980198,0.0076752959752322,0.237623762376238
"138","x38818_845_69915_15_711",1.38264877325815,0.0297029702970297,0.0127183136554622,0.297029702970297
"139","x31713_976_75622_13_579",1.38251597491587,0.0099009900990099,0.00353577781713898,0.326732673267327
"140","x26482_521_49315_12_376",1.38181140452915,0.0099009900990099,0.413331405273473,0.0099009900990099
"141","x35388_1016_80338_14_515",1.37957747118091,0.0198019801980198,0.0468795235849991,0.0297029702970297
"142","x40186_984_897_16_327",1.37877321874285,0.0396039603960396,0.00509608823104999,0.277227722772277
"143","x37180_978_84273_15_096",1.3782086391259,0.0297029702970297,0.00482253684407098,0.415841584158416
"144","x36341_1003_76724_14_83",1.37779985198191,0.0099009900990099,0.012028354192299,0.178217821782178
"145","x18034_872_61741_8_521",1.37664036124623,0.0297029702970297,0.0144891926849733,0.247524752475248
"146","x24946_654_65776_11_907",1.3763502771991,0.0297029702970297,0.0140456292324807,0.257425742574257
